,kilometers,model_group,model_name,offer_id,price,text,url,zip_code
415,2000,kompaktklasse,Opel-Astra,926,9.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Servolenkung, Klimaanlage, 5...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Opel-Corsa/k0l3770,7747
416,56.000 km,kompaktklasse,Opel-Astra,927,55 € ,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Opel-Corsa/k0l3770,7743
417,2015,kompaktklasse,Opel-Astra,928,10.450 €,Biete ihnen hier einen Satz Bremsen für einen Opel Corsa 1.6 an. Die Bremstrommeln haben einen...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Opel-Corsa/k0l3770,7747
418,126.000 km,kompaktklasse,Opel-Astra,929,130 € ,"Innenausstattung:Teilleder, Schwarz, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Opel-Corsa/k0l3770,7743
419,2002,kompaktklasse,Opel-Astra,930,5.550 €,Der Motor läuft super und kraftvoll und durch die 4 Türen ist er recht praktisch.Schiebedach fetzt...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Opel-Corsa/k0l3770,7747
420,108.700 km,kompaktklasse,Opel-Astra,932,4.500 € ,"Hallo liebe Auto-Liebhaber,hiermit verkaufe ich meinen Opel Astra GTC aus zweiter Hand in...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
421,2010,kompaktklasse,Opel-Astra,933,700 €,Für Fahranfänger und Rentner sehr gut geeignetZylinderzahl/Mo​torbauart: 4 Zylinder-...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7751
422,142.500 km,kompaktklasse,Opel-Astra,934,990 € ,"Zu verkaufen steht eine schöne Opel CorsaAutomatikgetriebe 1,2 BenzinerMit Klimaanlage...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
423,2001,kompaktklasse,Opel-Astra,935,2.899 €,"AusstattungElektr. Seitenspiegel, Zentralverriegelung,​ Servolenkung, CD-Spieler, Winterreifen,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
424,120.000 km,kompaktklasse,Opel-Astra,936,3.299 €,Verkauft wird hier ein ein schöner Opel Corsa Sondermodelle Catch me.Dieser hat eine sehr schöne...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
425,2001,kompaktklasse,Opel-Astra,937,7.999 € ,NICHTRAUCHERFAHRZEUG​ - sehr gepflegt!Weitere Ausstattung:- kraftstoffsparendes 6-Ganggetriebe-...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7749
426,105.000 km,kompaktklasse,Opel-Astra,938,990 € ,"Verkaufe hier einen Opel Corsa B Eco von Baujahr 2000 mit nicht einmal 64.000 km.Rentnerauto, sehr...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
427,2008,kompaktklasse,Opel-Astra,939,7.999 €,NICHTRAUCHERFAHRZEUG​ - sehr gepflegt!Weitere Ausstattung:- kraftstoffsparendes 6-Ganggetriebe-...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7749
428,99.980 km,kompaktklasse,Opel-Astra,940,950 €,KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: --Anzahl der Türen: 4/5 TürenAnzahl...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
429,2007,kompaktklasse,Opel-Astra,941, ,Verkaufe Beifahrertür für Opel Corsa b in schwarz (Originallack) ohne Rost und ohne Beschädigungen,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
430,56.000 km,kompaktklasse,Opel-Astra,942,1 € ,Teile und Preise auf Anfrage alles noch vorhanden bis auf die Motorhaube,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
431,2015,kompaktklasse,Opel-Astra,943,1 € ,Schlachte Opel Corsa c 1.0 Teile auf Anfrage Motor Getriebe noch da .,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7745
432,2000,kompaktklasse,Opel-Astra,945,9.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Servolenkung, Klimaanlage, 5...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
433,56.000 km,kompaktklasse,Opel-Astra,946,55 € ,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7743
434,2015,kompaktklasse,Opel-Astra,947,10.450 €,Biete ihnen hier einen Satz Bremsen für einen Opel Corsa 1.6 an. Die Bremstrommeln haben einen...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
435,126.000 km,kompaktklasse,Opel-Astra,948,130 € ,"Innenausstattung:Teilleder, Schwarz, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7743
436,2002,kompaktklasse,Opel-Astra,949,5.550 €,Der Motor läuft super und kraftvoll und durch die 4 Türen ist er recht praktisch.Schiebedach fetzt...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:5/Opel-Corsa/k0l3770,7747
437,103.000 km,kompaktklasse,Opel-Astra,951,4.900 €,"Gepflegter Opel Corsa D 150 Jahre Edition mit Klima, Teilleder und Lenkradheizung aus erster Hand...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
438,2012,kompaktklasse,Opel-Astra,952,450 €,Verkaufe hier meinen Corsa c 1.0 mit 58 psDas Fahrzeug fährt und bremst und lenkt was will man...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21149
439,191.500 km,kompaktklasse,Opel-Astra,953,590 € ,"Das Auto hat einen Austausch Motor der von der Firma ausgetauscht wurde, alle Rechnungen von dem...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
440,2001,kompaktklasse,Opel-Astra,954,250 €,"Moin,zu Verkauf stehen 4x Originale GM Alu Felgen für Opel Corsa D 16“mit allwetter Bereifung. 2...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21149
441,80.000 km,kompaktklasse,Opel-Astra,955,790 € ,Ich biete hier meinen Opel Corsa B ECO 1.0 12 V an.Das Fahrzeug ist dem Alter entsprechend im...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21077
442,1999,kompaktklasse,Opel-Astra,956,200 €,Verkaufe hier einen Opel Corsa B BJ 97 für Export oder zum Ausschlachten. Der Wagen hat eine...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
443,143.000 km,kompaktklasse,Opel-Astra,957,1.150 € ,Schöne Anfängerauto sehr sauber ohne Autoradio,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21073
444,1999,kompaktklasse,Opel-Astra,958,3.300 € ,"Guten Tag,ich verkaufe hier meinen Opel Corsa 1.2 Benzin Motor. Das Fahrzeug ist in einem Super...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21073
445,229.734 km,kompaktklasse,Opel-Astra,959,2.800 €,Sehr gepflegt und sauber-Inspektion und TÜV neu-Alufelgen 16 Zoll mit Pirelli 195/55/16.​..,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21147
446,1997,kompaktklasse,Opel-Astra,960,4.450 €,"Sehr Gepflegter Opel Corsa 1,4 Cosmo aus erster Hand mit Klima, Teilleder, Sitzheizung,...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
447,146.642 km,kompaktklasse,Audi-A3,961,950 €,Wir verkaufen unseren Corsa weil wir ein grösseres Auto benötigen.Der Corsa ist sehr sparsam...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
448,2003,kompaktklasse,Audi-A3,962,90 €,"Opel Corsa OPC Turbo Satz (4 Stück) Fahrwerksfedern, nur zur Werksüberführung...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21077
449,2007,kompaktklasse,Audi-A3,964, ,"Hallo liebe Gemeinde,Verkauf oder Tausch:Preis: Macht mir ein „Faires Angebot“(Neupreis:...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21073
450,152.700 km,kompaktklasse,Audi-A3,965,8.990 €,"Hallo liebe Gemeinde,Verkauf oder Tausch:Preis: Macht mir ein „Faires Angebot“(Neupreis:...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21079
451,2006,kompaktklasse,Audi-A3,966,,Fahrzeug-Nr: 00-25-19203Media- Radio CD 3.0 BT- CD-Player- Bordcomputer- USB-Schnittstelle-...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21073
452,110.000 km,kompaktklasse,Audi-A3,967, ,"Verkauf oder Tausch:- Preis: 60€ VB – macht mir ein gutes Gebot- Tausch möglich, anbieten oder...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21073
453,2007,kompaktklasse,Audi-A3,968,5 € ,"Verkauf oder Tausch:- Preis: 60€ VB – macht mir ein gutes Gebot- Tausch möglich, anbieten oder...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:1/Opel-Corsa/k0l9440,21147
454,150.000 km,kompaktklasse,Audi-A3,970,1.400 €,"Biete hier meine gut gepflegten Opel Corsa 1,0 an.Das Auto hat Tüv bis zum 03/21Das...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:2/Opel-Corsa/k0l9440,21075
455,2006,kompaktklasse,Audi-A3,971,25 € ,Verkaufe hier zwei Modelle :herpa Opel Corsa Werbemodell Niederland 2 Stück wie NEU in...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:2/Opel-Corsa/k0l9440,21079
456,150.000 km,kompaktklasse,BMW-1er,1008,1.400 €,"Biete hier meine gut gepflegten Opel Corsa 1,0 an.Das Auto hat Tüv bis zum 03/21Das...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:4/Opel-Corsa/k0l9440,21075
457,2006,kompaktklasse,BMW-1er,1009,25 € ,Verkaufe hier zwei Modelle :herpa Opel Corsa Werbemodell Niederland 2 Stück wie NEU in...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:4/Opel-Corsa/k0l9440,21079
458,150.000 km,kompaktklasse,BMW-1er,1027,1.400 €,"Biete hier meine gut gepflegten Opel Corsa 1,0 an.Das Auto hat Tüv bis zum 03/21Das...",https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:5/Opel-Corsa/k0l9440,21075
459,2006,kompaktklasse,BMW-1er,1028,25 € ,Verkaufe hier zwei Modelle :herpa Opel Corsa Werbemodell Niederland 2 Stück wie NEU in...,https://www.ebay-kleinanzeigen.de/s-hamburg/anzeige:angebote/seite:5/Opel-Corsa/k0l9440,21079
460,85.000 km,kompaktklasse,Ford-Focus,1046,2.900 €,"Weitere Ausstattung:Airbag Beifahrerseite, Airbag Fahrerseite, Aktive Kopfstützen vorn,...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81739
461,2006,kompaktklasse,Ford-Focus,1047,450 €,Opel Corsa opc 1.6 2011Ganz wenig benutz !! 2017 gekauft!!BRIDGESTONE.195/​;55R16 87H. M+S,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81547
462,42.918 km,kompaktklasse,Ford-Focus,1048,6.900 €,"Sonderausstattung:Gepäck-/Laderau​mboden höhenverstellbar,...​",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81243
463,2010,kompaktklasse,Ford-Focus,1049,2.400 €,Das Fahrzeug ist noch Fahrbereit und ich liebte es leider ist es für uns zu klein geworden! Tüv ist...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81671
464,248.000 km,kompaktklasse,Ford-Focus,1050,15 €,"- Autoradio mit CD Player für Opel Corsa, Vectra, Signum inkl. Klammern zum ein- und Ausbau-...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81543
465,2010,kompaktklasse,Ford-Focus,1051,2.400 €,Der Corsa ist aus 2. HAND ABER IN DER Familie abgegeben ! Scheckheft bis 2018 lückenlos! Ich liebe...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81671
466,248.000 km,kompaktklasse,Ford-Focus,1052,1.999 € ,Das Fahrzeug wurde fast Ausschließlich in der Stadt gefahren.Vor ca. 3 Jahren hatte es einen...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81245
467,2010,kompaktklasse,Ford-Focus,1053,1.999 €,Das Fahrzeug wurde fast Ausschließlich in der Stadt gefahren.Vor ca. 3 Jahren hatte es einen...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81245
468,70.000 km,kompaktklasse,Ford-Focus,1054,1.250 €,LimousineGebrauchtfahrzeugUnfallfreiHubraum: 1248 cm³Anzahl der Türen: 4/5...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,80992
469,2006,kompaktklasse,Ford-Focus,1055,1.650 € ,"Technisch in guten Zustand, einwandfrei!Bremsscheiben u. Beläge sind vorne Neu!Das Auto hat nur...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,80339
470,70.000 km,kompaktklasse,Ford-Focus,1056,599 €,"- Verkauft wird ein Opel-Corsa 1.0 12v,Technisch ist das Fahrzeug in einem guten Zustand...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81667
471,2006,kompaktklasse,Ford-Focus,1057,2.600 €,Gepflegtes Fahrzeug Top Zustand:Fahrradträgersystem am Heck FlexfixGepack/laderrau​mboden...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81245
472,2004,kompaktklasse,Ford-Focus,1059,4.900 € ,Verkauft werden zwei komplette Scheinwerfer von einem Corsa B (Bj 96) Die Reflektoren sind rostig...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,80689
473,130.000 km,kompaktklasse,Ford-Focus,1060,1.500 €,Die Klimaanlage funktioniert nicht,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,80997
474,2001,kompaktklasse,Ford-Focus,1061,90 € ,"Hallo,ich biete Ihnen hier meinen Opel Corsa C zum Verkauf an. Er wird wegen Neuanschaffung...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81373
475,149.000 km,kompaktklasse,Ford-Focus,1062,1.650 € ,"Beifahrertür Opel Corsa DZweitürergrauEs besteht ein Schaden am Fensterrahmen, wodurch die Tür...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,80339
476,2001,kompaktklasse,Ford-Focus,1063,7.490 €,"Opel Corsa C, Kratzer und Dellen vorhanden alter entsprechend! Technisch in guten Zustand, kein...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:1/Opel-Corsa/k0l6411,81549
477,38.085 km,kompaktklasse,Ford-Focus,1065,7.489 €,KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 1229 cm³Anzahl der Türen: 4/5...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:2/Opel-Corsa/k0l6411,81549
478,2016,kompaktklasse,Ford-Focus,1066,46 €,Verkaufe meinen absperrbaren Opel GrundträgerWir sind ein tier- und rauchfreier...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:2/Opel-Corsa/k0l6411,80805
479,139.900 km,kompaktklasse,Ford-Focus,1067,2.900 €,"Gute zustand; Batterie, Keilriemen -neu , 8-fach bereiftKleinwagenGebrauchtfahrzeugHubraum:...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:2/Opel-Corsa/k0l6411,80997
480,2008,kompaktklasse,Ford-Focus,1068,599 €,Motor und Getriebe sind ok Kupplung ist nicht mehr der beste Auto fährt ohne Probleme Klima Tüv...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:2/Opel-Corsa/k0l6411,81539
481,135.000 km,kompaktklasse,Ford-Focus,1069,460 € ,Auto ist seher gutt oil neu auspuf neu aless ok,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:2/Opel-Corsa/k0l6411,81477
482,11.045 km,kompaktklasse,Mercedes-Benz-A-Klasse,1084,90 € ,"Hallo, ich verkaufe hier meine Winterreifen samt Felgen!DOT 44154x Goodride SW601...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80997
483,2002,kompaktklasse,Mercedes-Benz-A-Klasse,1085,1.555 €,Tüv2020-06-31,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81735
484,183.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1086,4.444 € ,Biete hier mein opel corsa d opc zum VerkaufTüf bis Juni 2020Verhandlungen nur vor OrtAuto wird...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81825
485,2008,kompaktklasse,Mercedes-Benz-A-Klasse,1087,11.990 €,- Unfallfrei- Euro6- Klimaanlage- Fahrerairbag- Beifahrerairbag- Fenster-/Kopfai​rbags...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80807
486,44.220 km,kompaktklasse,Mercedes-Benz-A-Klasse,1088,300 €,Opel corsa mit vor 3 Jahren neu eingebautem Motor jetzt ca 30t .neue Reifen leider ratscht der...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80339
487,2018,kompaktklasse,Mercedes-Benz-A-Klasse,1089,250 €,"Ich biete hier die 17 Zoll OPC Line Felgen. Die Sommerreifen werden mitgegeben, sind jedoch für den...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80809
488,198.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1090,950 €,"Zuverlässiger Stadtflitzer mit 2 Jahren TÜV. Motor ist Ölfeucht, Simmering sollte erneuert werden...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80689
489,2005,kompaktklasse,Mercedes-Benz-A-Klasse,1091,750 €,"Opel Corsa B1,0 l Benzin175000 km.TÜV bis 07/2021",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80999
490,100.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1092,100 € ,Opel Corsa 1992 Baujahr125 000 kmTÜV abgelaufen Juni 2019Rücklicht links Plastik...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80937
491,2001,kompaktklasse,Mercedes-Benz-A-Klasse,1093,4.444 € ,Biete hier mein opel corsa d opc zum VerkaufTüf bis Juni 2020Verhandlungen nur vor OrtAuto wird...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81825
492,175.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1094,150 €,"Motor,Getriebe und bremsen sind in sehr guten Zustand.Bei ernstgemeinte Interesse schreiben.",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81825
493,2000,kompaktklasse,Mercedes-Benz-A-Klasse,1095,4.450 €,"Hallo, verkaufe meinen Opel Corsa, welcher mir treue Dienste erwies. Da ich nun einen...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80995
494,2008,kompaktklasse,Mercedes-Benz-A-Klasse,1097,100 € ,"Highlights: 	- als Tageszulassung bei Opel erworben, sprich aus Erster Hand (!)	-...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81247
495,135.805 km,kompaktklasse,Mercedes-Benz-A-Klasse,1098,300 €,Einwandfrei Zustand. Gebrauchs Spuren vorhanden siehe Bilder.,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80339
496,2000,kompaktklasse,Mercedes-Benz-A-Klasse,1099,15.400 €,"Biete einen tollen Opel corsa , neuer original Motor vor 3jahren ca.30t kmNeue Reifen leider fuhr...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81371
497,119.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1100,15 €,Umständehalber abzugeben.KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 1398 cm³Anzahl...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,80634
498,2007,kompaktklasse,Mercedes-Benz-A-Klasse,1101,10.990 €,Verkaufe eine gebrauchte Feder (Vorderachse) für einen Opel Corsa D. Die Feder wurde ca. 1 Jahr...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:3/Opel-Corsa/k0l6411,81827
499,200.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1103,2.590 €,MOTOR UND GETRIEBE SOWIE TECHNISCH TOP.KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 1248...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80689
500,2007,kompaktklasse,Mercedes-Benz-A-Klasse,1104,2.590 € ,MOTOR UND GETRIEBE SOWIE TECHNISCH GUT.,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80689
501,200.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1105,70 €,185/55 R15 82H Sommer Reifen DOT 4010,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80809
502,2007,kompaktklasse,Mercedes-Benz-A-Klasse,1106,50 €,Alufelgen für Opel Corsa mit Reifen 195/45 R16. Alufelgen sind am Rand etwas vom Bordstein...,https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80333
503,182.000 km,kompaktklasse,Mercedes-Benz-A-Klasse,1107,400 € ,"Zuverlässig, sehr sparsam, ansehen lohnt sich aus Frauenhand Verkauf wegen Führerschein Verlust...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80937
504,2003,kompaktklasse,Mercedes-Benz-A-Klasse,1108,5.500 €,"Zur Ausstattung gehört auch die Mittelarmlehne, Handyhalter und das Navi.Der Corsa hat leider...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80686
505,62.200 km,kompaktklasse,Mercedes-Benz-A-Klasse,1109,3.299 €,"Ich verkaufe meine Opel Corsa in technisch einwandfreien und, für das Alter, optisch sehr gutem...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80992
506,2014,kompaktklasse,Mercedes-Benz-A-Klasse,1110,3.299 € ,"Ich verkaufe meine Opel Corsa in technisch einwandfreien und, für das Alter, optisch sehr gutem...",https://www.ebay-kleinanzeigen.de/s-muenchen/anzeige:angebote/seite:4/Opel-Corsa/k0l6411,80992
